ID;Nombre;Descripción;latitud;longitud;Dirección;Código Postal;Categorías;Subcategorías
11;Madrid Río;"<p class=""normal""><strong>Madrid Río es un enorme enclave lúdico y cultural paralelo al río Manzanares, que, gracias a su renaturalización, ha vuelto a contar con una fauna sorprendente.? Monumentos históricos e instalaciones de ocio y cultura al lado del cauce de un río que ha recuperado su biodiversidad a pasos agigantados.</strong></p><p>Desde el punto de vista lúdico el nuevo ordenamiento de la ribera del Manzanares ofrece un marco extraordinario para pasar un buen rato en familia. Los niños se lo pasan en grande en las <a href=""/sites/default/files/mapa_madridrio.pdf""><strong>17 áreas de juegos infantiles</strong></a> que podemos encontrar a lo largo del Salón de Pinos, todas ellas con columpios fabricados con materiales sostenibles y naturales como la madera y la cuerda de cáñamo, que forman telas de araña, hamacas, puentes colgantes o lianas para trepar. Cada zona tiene características diferentes según edades, por ello hay zonas habilitadas para niños de corta edad y otras para más mayores que se basan en la habilidad, el equilibrio y la fuerza.<br /><br />Lo que sin duda pone de acuerdo a todos, niños y mayores, es la <strong><a href=""https://diario.madrid.es/blog/2018/06/15/a-la-playa-de-madrid-rio-en-verano/"" target=""_blank"">Playa de Madrid Río</a></strong>, formada por tres recintos acuáticos ovalados con chorros de agua ideales para refrescarse en verano, rodeados de una amplia zona de descanso con hamacas (<a href=""https://diario.madrid.es/blog/notas-de-prensa/el-ayuntamiento-de-madrid-elabora-un-protocolo-de-actuacion-ante-olas-de-calor-en-la-ciudad/"" target=""_blank"">fuentes en funcionamiento en 2023 desde el 28 de abril de 11:00 a 21:00 h</a>)</p><p><a href=""https://twitter.com/bcarabante/status/1532274862458343431"" target=""_blank""><img alt=""Playa Madrid Rio"" height=""335"" src=""https://www.esmadrid.com/sites/default/files/styles/content_type_full/public/playa_madridrio.jpg?itok=VcnW6JDv"" title=""Playa Madrid Rio"" width=""660"" /></a></p><p class=""heading-3""><strong>Una gran oferta cultural y de ocio</strong></p><p>Pero también se trata de un espacio donde los adultos podrán disfrutar de una gran oferta de ocio y cultural con circuitos biosaludables, pistas de petanca, mesas de juegos, un Centro de Interpretación del Río Manzanares, una gran variedad de actividades culturales (exposiciones, festivales musicales, obras de teatro...)  en <a href=""https://www.esmadrid.com/informacion-turistica/matadero-madrid""><strong>Matadero Madrid</strong></a>, sin olvidar los puentes de nueva ?y bella- construcción, como el puente monumental de Arganzuela o puente de Perrault.</p><p>Cabe destacar el restaurante <a href=""https://www.esmadrid.com/informacion-turistica/cafe-naves""><strong>Café Naves</strong></a>, diseñado por la arquitecta Paula López Barba y decorado por los diseñadores británicos Morag Myerscough & Luke Morgan. Forma parte del conjunto de espacios para las artes escénicas de <strong><a href=""https://www.esmadrid.com/informacion-turistica/naves-espanol-matadero"">Naves del Español</a> </strong>en Matadero y alberga un café restaurante y un escenario para actuaciones a modo de café-teatro.</p><p>En Madrid Río está también la <a href=""https://www.esmadrid.com/informacion-turistica/escenario-puente-rey""><strong>Explanada del Puente del Rey</strong></a>, situado junto a una de las entradas a la Casa de Campo, donde la selección española de fútbol celebró su victoria en el Mundial de Fútbol de Sudáfrica en 2010 y que sirve de escenario para celebrar espectáculos o actividades culturales y de ocio. Y si el plan del día es ir de compras, no dejes de visitar el imponente<strong> <a href=""https://www.esmadrid.com/compras/plaza-rio-2"">Centro Comercial Plaza Río 2</a>.</strong></p><p class=""normal"">Siguiendo el curso del Manzanares, Madrid Río desemboca, a su paso entre Usera y Vallecas, en el <strong><a href=""https://www.esmadrid.com/informacion-turistica/parque-lineal-manzanares"">Parque Lineal del Manzanares</a></strong>, una zona de paseo y ocio diseñada por el arquitecto Ricardo Bofill, construida en 2003, en la que se pueden encontrar parques infantiles, zonas verdes, un anfiteatro, dos miradores (uno de ellos coronado por la escultura <strong>La Dama del Manzanares</strong>, de Manuel Valdés) y la <a href=""https://www.esmadrid.com/informacion-turistica/madrid-caja-magica""><strong>Caja Mágica</strong></a>, el Centro de Tenis de Alto Rendimiento, diseñada por Dominique Perrault.</p><p><strong>- <a href=""/sites/default/files/mapa_madridrio.pdf"">Mapa descriptivo Madrid Río</a></strong></p><p><strong>- <a href=""/sites/default/files/dossier_plan_naturalizacion_manzanares.pdf"">Plan de Renaturalización del río Manzanares</a></strong></p>";40.3989536;-3.714245;de Segovia, s/n;28005;Parques y jardines;
12;Viajes Iverem;<p><strong>Conocer Madrid desde una perspectiva más cultural es lo que ofrece esta agencia online especializada en turismo cultural y arqueológico.</strong></p><p>Iverem cuenta con varios tours diseñados por profesores, doctorandos y licenciados en Historia y Arqueología que acercan al turista a la historia y a las calles de Madrid desde un punto de vista diferente y riguroso. También se podrán conocer los museos madrileños de la mano de sus guías, con recorridos básicos y singulares y otros más especializados y temáticos.</p><p>Sus servicios son totalmente a medida, pudiéndose elegir la fecha, hora, guía e incluso la temática.</p>;40.4167396;-3.7031921;-;;Empresas de guías turísticos;
13;Madrid Original;<p><strong>Madrid Original fue fundada en 2006 por los historiadores del arte Pilar Berrozpe y David Ruiz para ofrecer visitas guiadas privadas. Su enfoque gira en torno a una palabra: Original. Lo original es esencial, auténtico y diferente.</strong></p><p>Por ello sus visitas huyen de la anécdota y responden a las preguntas del visitante, se nutren de Historia y no de leyenda, y se conciben como historias con su hilo conductor y su suspense, para que enganchen, se vivan y no se olviden nunca.</p>;40.43358213;-3.685270697;de Juan Bravo, 3 - A;28006;Empresas de guías turísticos;
14;Palacio de los Duques de Pastrana;<p><strong>Ubicado en pleno barrio de Chamartín, el palacio se enmarca en el Complejo Duques de Pastrana, compuesto de varios edificios, plazas y jardines que lo convierten en un espacio único en Madrid. La polivalencia y capacidad de sus edificios hacen que sea un enclave perfecto para la organización de eventos, tales como ferias y congresos, recepciones institucionales, presentaciones de empresa o bodas.</strong></p><p>De su diseño arquitectónico destaca la elegante fachada de su palacete, con el porche de columnas y sus jardines en forma de trapecio. Este edificio, construido en 1860, ha sido reformado totalmente y fue declarado monumento de interés cultural en 1979.</p>;40.4665293;-3.6782496; de la Habana, 208;28036;Espacios para eventos;
15;La Fresh Gallery;<p><strong>La Fresh Gallery nace en 2008 como un espacio multidisciplinar dedicado al arte emergente en Madrid y a la actividad comercial y divulgativa de nuevos valores nacionales e internacionales. En su sede se expone pintura, dibujo, fotografía y otras fórmulas multidisciplinares del arte contemporáneo (instalación y vídeo).</strong></p><p>Entre sus propósitos está también el acercamiento entre los artistas a los coleccionistas y clientes, tratando así de posibilitar un contacto efectivo y un diálogo entre todos los agentes del mundo del arte con el fin de generar un tráfico de ideas libre y estimulante.</p><p>A lo largo de su trayectoria, la galería ha expuesto obras en todos los formatos y de creadores como Juan Gatti, Fabio McNamara, Gorka Postigo, Brian Kenny, Nacho Torra , Gabriela Bettini y Alberto de las Heras.</p><p>La selección de artistas se realiza entre jóvenes estudiantes, profesionales incipientes, artistas aún poco conocidos y algunos ya más consagrados, pero todos ellos con proyección tanto dentro del circuito expositivo oficial como del underground.</p>;40.42186036;-3.687538505;del Conde de Aranda , 5;28001;Instalaciones culturales;Galerías de Arte
16;Escuela de cocina Conversa;<p><strong>En Carabanchel Alto se encuentra esta escuela de cocina en la que se imparten una gran variedad de cursos de cocinas del mundo, nutrición, alimentación y técnicas de cocina, así como talleres temáticos y varias actividades para todas las edades. </strong></p><p>En Conversa se promueven hábitos saludables de alimentación, utilizando productos de primera calidad, frescos y de temporada, prestando especial atención a los productos de proximidad.</p><p>La escuela ofrece todo tipo de cursos: básicos y avanzados, para familias e infantiles, de cocina española para extranjeros, además de alquilar su espacio para eventos privados o cumpleaños infantiles. También imparten talleres para colegios e institutos. Para ello cuenta con un profesorado internacional experto en la cocina de cada uno de sus países de origen.</p><p>Los cursos de cocina para extranjeros se imparten en español o en inglés cada semana, tanto para principiantes como para quienes se manejan mejor entre fogones. Hay cursos para aprender a hacer algunas de nuestras tapas más populares, para elaborar una buena paella y para degustar vinos y quesos españoles.</p><p>Además, el centro tiene una pequeña tienda en la que se pueden encontrar muchos productos relacionados con la cocina, desde mantelerías de hilo y algodón marroquíes o cerámicas de diversas procedencias hasta cervezas artesanas o aceites de oliva ecológicos.</p>;40.3665547;-3.7595791;de Carabanchel Alto, 62;28044;Escuelas de cocina y catas de vinos y aceites;
17;Tirolinas GO! Madrid;<p><strong>Vive una gran aventura en los árboles muy cerca de Madrid, en el pueblo de Guadarrama, a sólo 30 minutos de la capital. Con todos los servicios, con la magia del bosque y rodeado de un entorno único cercano al pantano de La Jarosa.</strong></p><p>Tirolinas GO! Madrid (antes Forestal Park) ofrece en sus más de 14 000 m2 el parque de aventura más evolucionado y original de la Comunidad de Madrid. Una actividad beneficiosa orientada al ocio y al deporte, para todos los públicos (niños desde 5 años y 1,10m de altura), en un área recreativa natural con una concepción totalmente original.</p><p>El parque dispone de diferentes circuitos con distinta dificultad en los árboles en los que se reparten más de 70 juegos que incluyen redes, puentes, grandes tirolinas (una de ellas de 380 metros, la más larga de España sobre el agua). También se puede montar en piragua en el embalse de las Encinillas.</p>;40.6783984;-4.1122577;Area Recreativa Embalse de las Encinillas I, San Macario, 64;28440;Parques y centros de ocio;
18;Teatro Victoria;<p>El Teatro Victoria, situado en el barrio de <strong>Malasaña</strong>, es una pequeña sala que ofrece una cuidada selección de obras, entre zarzuelas, teatro clásico y teatro infantil. Su programación promueve las obras clásicas, intentando aportar en ellas las nuevas técnicas y aportaciones artísticas que ofrece la modernidad.</p>;40.42374709;-3.705525398;del Pez, 17;28004;Instalaciones culturales;Salas de música y conciertos, Teatros
19;Centro del Actor;<p><strong>Este espacio para la formación continua de actores, creado por la actriz, profesora de actuación y directora de teatro Lorena García de las Bayonas, cuenta también con una sala de teatro en la que la compañía Teatro a Voces, compuesta por actores procedentes del centro, pone en escena sus montajes.</strong></p><p>La sala, de 250 metros, cuenta con un aforo para 82 personas dispuestas en una grada frontal, un escenario de 13 metros de ancho y 12 metros de fondo. Se puede alquilar para ensayos, cursos, etc. </p><p>El Centro del Actor abrió sus puertas en 2012 con la idea de crear un espacio en el que los actores puedan recibir cursos puntuales a modo de reciclaje o continuar unos años para adquirir una formación parcial o completa, de la mano de maestros profesionales nacionales e internacionales.</p>;40.3858674;-3.743021;Dolores Armengot, 22, bajo;28025;Instalaciones culturales;Teatros
20;Centro de Turismo Plaza Mayor;"<p class=""normal""><strong>Madrid cuenta en el Salón de Columnas de la <a href=""https://www.esmadrid.com/informacion-turistica/casa-panaderia"">Casa de la Panadería</a> de la céntrica <a href=""https://www.esmadrid.com/informacion-turistica/plaza-mayor-madrid"">Plaza Mayor</a> con uno de los más modernos centros turísticos del país. Está abierto los 365 días del año y ofrece atención especializada con una plantilla de profesionales expertos en turismo e idiomas que atiende personalmente a los visitantes y da respuesta también a todas las peticiones de información que se realizan de manera no presencial.</strong></p><p class=""heading-4""><strong>Servicios ofrecidos:</strong></p><ul><li><p class=""normal"">Atención presencial en varios idiomas / Especial idioma chino</p></li><li><p class=""normal"">Atención especializada</p></li><li><p class=""normal"">Servicio de atención no presencial (teléfono 915 787 810 y email <a href=""mailto:turismo@madrid.com"">turismo@esmadrid.com</a>)</p></li><li><p class=""normal"">Atención por Whatsapp 619 111 094</p></li><li><p class=""normal"">Autoconsulta con folletos descargables mediante código QR</p></li><li><p class=""normal"">Wifi gratuita</p></li><li>Punto de venta del Madrid City Tour (solo pago con tarjeta de crédito)</li></ul><p>? <strong><a href=""https://www.esmadrid.com/compras/tienda-casa-de-la-panaderia"">Tienda</a>:</strong> llévate un recuerdo de Madrid elaborado por un artesano madrileño</p><p>Accesibilidad:</p><ul><li><p class=""normal"">Lengua de Signos Española</p></li><li><p class=""normal"">Bucles magnéticos (3)</p></li><li><p class=""normal"">Encaminamientos podotáctiles</p></li><li><p class=""normal"">Apoyos isquiáticos</p></li><li><p class=""normal"">Plano háptico</p></li><li><p class=""normal"">Mostrador adaptado</p></li><li><p class=""normal"">Guía de Turismo Accesible (en CD)</p></li></ul><p>- Área tecnológica:</p><ul><li>Audiovisuales</li></ul><p>- <strong>Taquilla:</strong> el centro cuenta con un punto de venta de entradas para el <a href=""/informacion-turistica/teatro-circo-price""><strong>Teatro Circo Price</strong></a>, el <a href=""/informacion-turistica/teatro-espanol""><strong>Teatro Español</strong></a>, el <a href=""/informacion-turistica/fernan-gomez-centro-cultural-de-la-villa""><strong>Fernán Gomez Centro Cultural de la Villa</strong></a> y<strong><a href=""https://www.esmadrid.com/informacion-turistica/naves-espanol-matadero""> Naves del Español en Matadero</a></strong>. Su horario de atención al público es de martes a domingo, de 10:30 - 14:30 h y de 16:30 - 20:30 h. Permanecerá cerrada los lunes y los días 24, 25 y 31 de diciembre y 1 de enero.</p><p> </p><hr /><p> </p><p><strong>Este Centro de Turismo está cofinanciado por el Fondo Europeo de Desarrollo Regional.</strong></p><hr /><p><img alt=""Logo FEDER"" data-picture-mapping=""ckeditor_responsive"" height=""125"" src=""https://www.esmadrid.com/sites/default/files/styles/large/public/logofeder585x152_0.jpg?itok=iXv_2LFV"" title=""Logo FEDER"" width=""480"" /></p>";40.41584862;-3.707410991;Mayor, 27  (Casa de la Panadería);28012;Servicios;Puntos de información turística, Oficinas turismo
21;Nueve Norte;<p><strong>Centrada en el teatro, pero abierta a todas las manifestaciones de las artes escénicas, Nueve Norte se postula como uno de los lugares culturales de referencia en Noviciado, en pleno centro de Madrid. Además, cuenta con todo tipo de cursos enfocados a las artes escénicas. </strong></p><p>Sede de la compañía de teatro Materialmente Imposible, especializada en comedia contemporánea, Nueve Norte busca ser un elemento de cohesión social, con una programación dirigida tanto a mayores como a los más pequeños de la casa. </p><p>La sala puede ser alquilada para presentaciones, cursos y eventos, así como para ensayos y muestras.</p>;40.42607276;-3.707569242;del Norte, 9;28015;Instalaciones culturales;Teatros
22;Auditorio de la Universidad Carlos III;<p><strong>Este auditorio, situado en el campus de Leganés de la Universidad Carlos III, es uno de los de mayor capacidad de la Comunidad de Madrid, con un aforo de 1018 butacas más 4 localidades para personas con movilidad reducida. Está dotado de los recursos técnicos necesarios para celebrar espectáculos y eventos de pequeño y gran formato como conferencias, presentaciones o congresos.</strong></p><p>Además de la sala principal, este edificio cuenta con otro espacio más pequeño, la Sala de Grados, reservada para eventos de menos envergadura.</p><p>El auditorio ofrece la posibilidad de realizar una visita guiada por su interior para mostrar cómo es un teatro por dentro y descubrir los ingenios técnicos que nos permiten disfrutar desde la butaca de todo tipo de espectáculos. Esta actividad se enmarca en el objetivo de esta institución de apoyar acciones formativas en torno a las artes escénicas. La visita está dirigida a grupos entre 5 y 12 personas, a partir de 11 años y está especialmente indicada a estudiantes, desde 6º de primaria en adelante.</p>;40.33247838;-3.764705658;de la Universidad, 30;28911;Instalaciones culturales;Centros culturales, Salas exposiciones, Fundaciones
23; Estadio Santiago Bernabéu;"<p class=""normal""><strong>El Real Madrid es uno de los tres equipos que nuestra ciudad aporta al fútbol profesional, junto con el Atlético de Madrid y el Rayo Vallecano. Poseedor de múltiples títulos europeos e internacionales, el club blanco abre sus puertas 363 días al año para que los amantes del fútbol y el deporte conozcan sus históricas instalaciones, en una de las visitas que no puedes dejar de hacer en tu viaje a Madrid.</strong></p><p>El Santiago Bernabéu (llamado así en honor al mítico dirigente madridista, que presidió el club de 1943 a 1978) fue inaugurado en 1947 y en la actualidad puede albergar a más de 80 000 espectadores. El estadio cuenta, además, con 245 palcos VIP.</p><p class=""heading-3""><strong>Tour Bernabéu</strong></p><p class=""heading-2"">Temporalmente la visita sigue siendo reducida debido a las obras de remodelación. Se puede visitar el Museo, la Maqueta del Santiago Bernabéu del siglo XXI, foto con la copa de la Champions (opcional), la panorámica del estadio, la zona de carnet Madridista y la Tienda Oficial.</p><p class=""heading-4"">Debido a los diversos eventos que tienen lugar en el Estadio Santiago Bernabéu, así como, a las obras de remodelación, el Tour Bernabéu podrá variar su recorrido y los horarios del mismo, informando al visitante tanto en la página web, en las taquillas y en la puerta de acceso al Tour.</p><p class=""heading-2"">De manera provisional, el acceso para las personas con movilidad reducida quedará anulado, se comunicará en la <a href=""https://www.realmadrid.com/entradas/tour-bernabeu"">web oficial</a> la reapertura del mismo cuando se vuelva a habilitar.</p><ul><li><a href=""https://www.realmadrid.com/StaticFiles/RealMadrid/img/pdf/Folleto_Tour_versionDigital.pdf"">Descarga tu folleto del Tour del Bernabéu</a></li></ul><hr /><p>A través del Tour<strong> Bernabéu</strong> se accede a <strong>uno de los recintos deportivos más emblemáticos, </strong>a través de cual conocer la magnífica historia del club más laureado del mundo y vivir de primera mano la histórica transformación del Santiago Bernabéu.</p><p>Las <strong>pantallas interactivas</strong> repartidas durante la visita al <strong>museo del Santiago Bernabéu</strong> rememoran los momentos más emblemáticos del club, galardonado como el mejor del siglo XX. </p><p>El tour incluye el acceso a una<strong> increíble panorámica del estadio y al museo del Real Madrid CF</strong>, donde se pueden revivir noches gloriosas a través de objetos de un valor incalculable, entre los que destacan sus <strong>14 Champions League</strong>. ¡Una visita imprescindible!</p><p><strong>- <a href=""https://www.realmadrid.com/tour-bernabeu"" target=""_blank"">Venta de entradas Tour Bernabéu</a></strong></p><p class=""heading-3""><strong>Reforma del Bernabéu: un estadio para el siglo XXII</strong></p><p>El <a href=""https://diario.madrid.es/blog/notas-de-prensa/carmena-reivindica-el-urbanismo-de-consenso-en-la-presentacion-del-nuevo-santiago-bernabeu/"" target=""_blank""><strong>proyecto Nuevo Santiago Bernabéu</strong></a>, obra del grupo de arquitectos <a href=""https://www.l35.com/proyectos/estadio-santiago-bernabeu.html"" target=""_blank""><strong>GMP-L35-Ribas</strong></a>, incluye la construcción de una gran cornisa, en la entrada principal, que volará sobre la plaza sin apoyos en el suelo, conformando <strong>un gran atrio de entrada de 2000 metros </strong>cuadrados, que darán acceso al nuevo Bernabéu.</p><p>Entre otros aspectos importantes en la reforma del propio estadio (que se prevé que concluya a finales de 2023) se encuentra la construcción de una <strong>nueva grada en el lateral este</strong>, que será un poco más alta que la actual, aunque el aforo final del mismo se mantendrá en 80 242 asientos (uno menos que el actual). Así como la construcción de <strong>una cubierta retráctil </strong>que permitirá utilizar el terreno de juego con independencia de la climatología, además de reducir el impacto acústico para los vecinos.</p><p><iframe frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/muGyJEu12A8"" width=""560""></iframe></p>";40.4531252;-3.6893735;de Concha Espina, 1;28036;Edificios y monumentos, Instalaciones culturales, Instalaciones deportivas;
24;Real Academia Española;"<p><strong>La Real Academia Española es la institución encargada de velar por el buen uso de la lengua española. Su sede, construida expresamente para la institución, se encuentra junto al <a href=""https://www.esmadrid.com/informacion-turistica/museo-del-prado"">Museo del Prado</a> y la iglesia de <a href=""https://www.esmadrid.com/informacion-turistica/iglesia-parroquial-de-san-jeronimo-el-real"">Los Jeronimos</a>, muy cerca del <a href=""https://www.esmadrid.com/paseo-del-arte"">Paseo del Arte</a>.</strong></p><p>El edificio, de estilo clasicista, fue construido por Miguel Aguado de la Sierra entre 1891 y 1894 e inaugurado el 1 de abril de ese año, con asistencia de Alfonso XIII, aún menor de edad, y su madre, la reina regente María Cristina. La casa es de planta rectangular y cuenta con tres plantas y un semisótano. Su entrada principal está rodeada por un pequeño jardín. Su fachada principal destaca por el pórtico adosado de 4 columnas de orden dórico, rematado por un frontón triangular. En su Salón de Actos merecen una mención especial las cuatro vidrieras con motivos alegóricos, realizadas en 1893 por el taller bordelés C.P. Dragant.</p><p>En esta sede se encuentran las dependencias propias de los departamentos de Dirección, Secretaría, Gerencia, Comisión Permanente de la ASALE, Biblioteca y Archivo, Comunicación, Tecnología, CORPES XXI y otros servicios generales y administrativos.  El Instituto de Lexicografía, los departamentos del <em>NDHE</em>, «Español al día» y Español Jurídico, el Instituto Rafael Lapesa, los departamentos de Informática y Lingüística Computacional y la Escuela de Lexicografía Hispánica y Tecnología se encuentran en el Centro de Estudios se encuentran en el Centro de Estudios, en un edificio cedido por el Gobierno de España a la corporación, situado en la calle Serrano.</p>";40.41494191;-3.690977097;de Felipe IV, 4;28014;Edificios y monumentos, Instalaciones culturales;Centros culturales, Salas exposiciones, Fundaciones
